game_id,series_id,game_number,date,patch,champion,current_action,current_side,team,picks_before,bans_before,presence_before,pick_rate_before,ban_rate_before,presence_rate_before,pick_win_rate_before,patch_picks_before,patch_bans_before,patch_pick_win_rate_before,patch_presence_rate_before,team_champion_games_before,team_champion_win_rate_before,picked_side_won
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Wukong,PICK,BLUE,DN SOOPers,22,8,30,0.21359223300970873,0.07766990291262135,0.2912621359223301,0.36363636363636365,3,2,0.3333333333333333,0.2631578947368421,6.0,0.5,1.0
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Rakan,PICK,BLUE,DN SOOPers,19,9,28,0.18446601941747573,0.08737864077669903,0.27184466019417475,0.631578947368421,4,1,0.75,0.2631578947368421,3.0,0.6666666666666666,1.0
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Yorick,PICK,BLUE,DN SOOPers,2,1,3,0.019417475728155338,0.009708737864077669,0.02912621359223301,0.0,0,0,,0.0,0.0,,1.0
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Xin Zhao,PICK,RED,Kiwoom DRX,29,7,36,0.2815533980582524,0.06796116504854369,0.34951456310679613,0.4482758620689655,4,0,0.25,0.21052631578947367,7.0,0.5714285714285714,0.0
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Sivir,PICK,RED,Kiwoom DRX,13,14,27,0.1262135922330097,0.13592233009708737,0.2621359223300971,0.6153846153846154,3,4,0.6666666666666666,0.3684210526315789,3.0,0.6666666666666666,0.0
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Aurora,PICK,RED,Kiwoom DRX,20,11,31,0.1941747572815534,0.10679611650485436,0.30097087378640774,0.45,4,3,0.25,0.3684210526315789,4.0,0.25,0.0
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Leona,PICK,RED,Kiwoom DRX,10,7,17,0.0970873786407767,0.06796116504854369,0.1650485436893204,0.4,1,0,0.0,0.05263157894736842,1.0,0.0,0.0
LOLTMNT02_356399,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,2,2026-02-19 08:59:02+00:00,16.03,Kennen,PICK,RED,Kiwoom DRX,9,12,21,0.08737864077669903,0.11650485436893204,0.20388349514563106,0.7777777777777778,2,2,0.5,0.21052631578947367,2.0,0.5,0.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Bard,BAN,BLUE,,15,35,50,0.14423076923076922,0.33653846153846156,0.4807692307692308,0.6,2,7,0.0,0.45,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Yunara,BAN,BLUE,,30,23,53,0.28846153846153844,0.22115384615384615,0.5096153846153846,0.5333333333333333,4,7,0.5,0.55,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Cassiopeia,BAN,BLUE,,7,7,14,0.0673076923076923,0.0673076923076923,0.1346153846153846,0.42857142857142855,2,1,0.5,0.15,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Lucian,BAN,BLUE,,17,21,38,0.16346153846153846,0.20192307692307693,0.36538461538461536,0.47058823529411764,1,10,1.0,0.55,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Corki,BAN,BLUE,,26,11,37,0.25,0.10576923076923077,0.3557692307692308,0.5,3,3,0.3333333333333333,0.3,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Gwen,BAN,RED,,18,24,42,0.17307692307692307,0.23076923076923078,0.40384615384615385,0.7222222222222222,3,7,0.6666666666666666,0.5,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Nocturne,BAN,RED,,14,27,41,0.1346153846153846,0.25961538461538464,0.3942307692307692,0.5,3,8,0.6666666666666666,0.55,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Lee Sin,BAN,RED,,6,7,13,0.057692307692307696,0.0673076923076923,0.125,1.0,2,5,1.0,0.35,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Kalista,BAN,RED,,9,6,15,0.08653846153846154,0.057692307692307696,0.14423076923076922,0.5555555555555556,3,0,0.3333333333333333,0.15,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Karma,BAN,RED,,9,10,19,0.08653846153846154,0.09615384615384616,0.18269230769230768,0.4444444444444444,2,4,0.5,0.3,,,
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Ryze,PICK,BLUE,DN SOOPers,31,10,41,0.2980769230769231,0.09615384615384616,0.3942307692307692,0.6774193548387096,4,4,1.0,0.4,2.0,1.0,0.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Jarvan IV,PICK,BLUE,DN SOOPers,27,19,46,0.25961538461538464,0.18269230769230768,0.4423076923076923,0.5185185185185185,3,4,0.0,0.35,3.0,0.0,0.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Jax,PICK,BLUE,DN SOOPers,9,7,16,0.08653846153846154,0.0673076923076923,0.15384615384615385,0.5555555555555556,4,3,0.25,0.35,1.0,0.0,0.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Xayah,PICK,BLUE,DN SOOPers,5,3,8,0.04807692307692308,0.028846153846153848,0.07692307692307693,0.8,1,1,1.0,0.1,1.0,1.0,0.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Lulu,PICK,BLUE,DN SOOPers,15,19,34,0.14423076923076922,0.18269230769230768,0.3269230769230769,0.4666666666666667,3,4,0.6666666666666666,0.35,1.0,0.0,0.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Gnar,PICK,RED,Kiwoom DRX,18,12,30,0.17307692307692307,0.11538461538461539,0.28846153846153844,0.5555555555555556,3,3,0.6666666666666666,0.3,4.0,0.75,1.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Vi,PICK,RED,Kiwoom DRX,24,29,53,0.23076923076923078,0.27884615384615385,0.5096153846153846,0.5,3,8,0.6666666666666666,0.55,3.0,0.3333333333333333,1.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Taliyah,PICK,RED,Kiwoom DRX,27,3,30,0.25961538461538464,0.028846153846153848,0.28846153846153844,0.3333333333333333,3,1,0.6666666666666666,0.2,4.0,0.5,1.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Neeko,PICK,RED,Kiwoom DRX,19,49,68,0.18269230769230768,0.47115384615384615,0.6538461538461539,0.631578947368421,1,15,1.0,0.8,3.0,0.3333333333333333,1.0
LOLTMNT02_355443,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,3,2026-02-19 09:49:11+00:00,16.03,Kai'Sa,PICK,RED,Kiwoom DRX,10,6,16,0.09615384615384616,0.057692307692307696,0.15384615384615385,0.7,0,2,,0.1,2.0,0.5,1.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Lee Sin,BAN,BLUE,,6,8,14,0.05714285714285714,0.0761904761904762,0.13333333333333333,1.0,2,6,1.0,0.38095238095238093,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Nocturne,BAN,BLUE,,14,28,42,0.13333333333333333,0.26666666666666666,0.4,0.5,3,9,0.6666666666666666,0.5714285714285714,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,K'Sante,BAN,BLUE,,22,12,34,0.20952380952380953,0.11428571428571428,0.3238095238095238,0.5454545454545454,2,3,0.5,0.23809523809523808,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Yone,BAN,BLUE,,6,6,12,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.5,1,4,1.0,0.23809523809523808,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Zoe,BAN,BLUE,,7,5,12,0.06666666666666667,0.047619047619047616,0.11428571428571428,0.7142857142857143,2,1,1.0,0.14285714285714285,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Bard,BAN,RED,,15,36,51,0.14285714285714285,0.34285714285714286,0.4857142857142857,0.6,2,8,0.0,0.47619047619047616,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Nami,BAN,RED,,12,10,22,0.11428571428571428,0.09523809523809523,0.20952380952380953,0.4166666666666667,1,2,0.0,0.14285714285714285,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Gwen,BAN,RED,,18,25,43,0.17142857142857143,0.23809523809523808,0.4095238095238095,0.7222222222222222,3,8,0.6666666666666666,0.5238095238095238,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Poppy,BAN,RED,,6,24,30,0.05714285714285714,0.22857142857142856,0.2857142857142857,0.3333333333333333,3,2,0.6666666666666666,0.23809523809523808,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Braum,BAN,RED,,13,5,18,0.12380952380952381,0.047619047619047616,0.17142857142857143,0.3076923076923077,0,0,,0.0,,,
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Yunara,PICK,BLUE,Kiwoom DRX,30,24,54,0.2857142857142857,0.22857142857142856,0.5142857142857142,0.5333333333333333,4,8,0.5,0.5714285714285714,6.0,0.5,0.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Dr. Mundo,PICK,BLUE,Kiwoom DRX,7,3,10,0.06666666666666667,0.02857142857142857,0.09523809523809523,0.7142857142857143,3,1,0.6666666666666666,0.19047619047619047,0.0,,0.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Jayce,PICK,BLUE,Kiwoom DRX,9,72,81,0.08571428571428572,0.6857142857142857,0.7714285714285715,0.3333333333333333,2,3,0.0,0.23809523809523808,0.0,,0.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Twisted Fate,PICK,BLUE,Kiwoom DRX,3,4,7,0.02857142857142857,0.0380952380952381,0.06666666666666667,1.0,2,2,1.0,0.19047619047619047,0.0,,0.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Karma,PICK,BLUE,Kiwoom DRX,9,11,20,0.08571428571428572,0.10476190476190476,0.19047619047619047,0.4444444444444444,2,5,0.5,0.3333333333333333,2.0,0.5,0.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Renekton,PICK,RED,DN SOOPers,22,15,37,0.20952380952380953,0.14285714285714285,0.3523809523809524,0.45454545454545453,3,2,0.6666666666666666,0.23809523809523808,0.0,,1.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Corki,PICK,RED,DN SOOPers,26,12,38,0.24761904761904763,0.11428571428571428,0.3619047619047619,0.5,3,4,0.3333333333333333,0.3333333333333333,4.0,0.25,1.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Rell,PICK,RED,DN SOOPers,12,6,18,0.11428571428571428,0.05714285714285714,0.17142857142857143,0.4166666666666667,2,0,0.5,0.09523809523809523,5.0,0.4,1.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Naafiri,PICK,RED,DN SOOPers,1,1,2,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.0,1,1,0.0,0.09523809523809523,0.0,,1.0
LOLTMNT02_355446,LCK_20260219_DN_SOOPers_vs_Kiwoom_DRX_S2,4,2026-02-19 10:37:09+00:00,16.03,Viktor,PICK,RED,DN SOOPers,4,1,5,0.0380952380952381,0.009523809523809525,0.047619047619047616,0.25,1,1,0.0,0.09523809523809523,1.0,0.0,1.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Rumble,BAN,BLUE,,17,64,81,0.16037735849056603,0.6037735849056604,0.7641509433962265,0.5294117647058824,4,9,0.75,0.5909090909090909,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Varus,BAN,BLUE,,17,60,77,0.16037735849056603,0.5660377358490566,0.7264150943396226,0.5294117647058824,3,13,0.6666666666666666,0.7272727272727273,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Orianna,BAN,BLUE,,25,36,61,0.2358490566037736,0.33962264150943394,0.5754716981132075,0.52,4,4,1.0,0.36363636363636365,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Karma,BAN,BLUE,,10,11,21,0.09433962264150944,0.10377358490566038,0.19811320754716982,0.4,3,5,0.3333333333333333,0.36363636363636365,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Alistar,BAN,BLUE,,21,13,34,0.19811320754716982,0.12264150943396226,0.32075471698113206,0.3333333333333333,4,0,0.5,0.18181818181818182,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Neeko,BAN,RED,,20,49,69,0.18867924528301888,0.46226415094339623,0.6509433962264151,0.65,2,15,1.0,0.7727272727272727,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Yunara,BAN,RED,,31,24,55,0.29245283018867924,0.22641509433962265,0.5188679245283019,0.5161290322580645,5,8,0.4,0.5909090909090909,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Pantheon,BAN,RED,,26,23,49,0.24528301886792453,0.2169811320754717,0.46226415094339623,0.6153846153846154,4,8,1.0,0.5454545454545454,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Renekton,BAN,RED,,23,15,38,0.2169811320754717,0.14150943396226415,0.3584905660377358,0.4782608695652174,4,2,0.75,0.2727272727272727,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Nami,BAN,RED,,12,11,23,0.11320754716981132,0.10377358490566038,0.2169811320754717,0.4166666666666667,1,3,0.0,0.18181818181818182,,,
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Corki,PICK,BLUE,DN SOOPers,27,12,39,0.25471698113207547,0.11320754716981132,0.36792452830188677,0.5185185185185185,4,4,0.5,0.36363636363636365,5.0,0.4,0.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Vi,PICK,BLUE,DN SOOPers,25,29,54,0.2358490566037736,0.27358490566037735,0.5094339622641509,0.52,4,8,0.75,0.5454545454545454,1.0,0.0,0.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Taliyah,PICK,BLUE,DN SOOPers,28,3,31,0.2641509433962264,0.02830188679245283,0.29245283018867924,0.35714285714285715,4,1,0.75,0.22727272727272727,2.0,0.0,0.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Nautilus,PICK,BLUE,DN SOOPers,18,31,49,0.16981132075471697,0.29245283018867924,0.46226415094339623,0.5555555555555556,3,7,0.3333333333333333,0.45454545454545453,1.0,0.0,0.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Gwen,PICK,BLUE,DN SOOPers,18,26,44,0.16981132075471697,0.24528301886792453,0.41509433962264153,0.7222222222222222,3,9,0.6666666666666666,0.5454545454545454,3.0,0.6666666666666666,0.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Ambessa,PICK,RED,Dplus Kia,27,28,55,0.25471698113207547,0.2641509433962264,0.5188679245283019,0.5185185185185185,4,4,0.5,0.36363636363636365,4.0,0.5,1.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Ezreal,PICK,RED,Dplus Kia,22,10,32,0.20754716981132076,0.09433962264150944,0.3018867924528302,0.36363636363636365,3,2,0.0,0.22727272727272727,3.0,0.3333333333333333,1.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Azir,PICK,RED,Dplus Kia,26,31,57,0.24528301886792453,0.29245283018867924,0.5377358490566038,0.4230769230769231,5,0,0.0,0.22727272727272727,2.0,0.0,1.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Xin Zhao,PICK,RED,Dplus Kia,30,7,37,0.2830188679245283,0.0660377358490566,0.3490566037735849,0.43333333333333335,5,0,0.2,0.22727272727272727,2.0,0.5,1.0
LOLTMNT02_356582,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,1,2026-02-20 08:06:25+00:00,16.03,Leona,PICK,RED,Dplus Kia,11,7,18,0.10377358490566038,0.0660377358490566,0.16981132075471697,0.36363636363636365,2,0,0.0,0.09090909090909091,0.0,,1.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Orianna,BAN,BLUE,,25,37,62,0.2336448598130841,0.34579439252336447,0.5794392523364486,0.52,4,5,1.0,0.391304347826087,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Pantheon,BAN,BLUE,,26,24,50,0.24299065420560748,0.22429906542056074,0.4672897196261682,0.6153846153846154,4,9,1.0,0.5652173913043478,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Varus,BAN,BLUE,,17,61,78,0.1588785046728972,0.5700934579439252,0.7289719626168224,0.5294117647058824,3,14,0.6666666666666666,0.7391304347826086,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Jhin,BAN,BLUE,,15,1,16,0.14018691588785046,0.009345794392523364,0.14953271028037382,0.5333333333333333,5,0,0.4,0.21739130434782608,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Ashe,BAN,BLUE,,6,6,12,0.056074766355140186,0.056074766355140186,0.11214953271028037,0.5,3,1,0.6666666666666666,0.17391304347826086,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Cassiopeia,BAN,RED,,7,8,15,0.06542056074766354,0.07476635514018691,0.14018691588785046,0.42857142857142855,2,2,0.5,0.17391304347826086,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Gnar,BAN,RED,,19,12,31,0.17757009345794392,0.11214953271028037,0.2897196261682243,0.5789473684210527,4,3,0.75,0.30434782608695654,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Yunara,BAN,RED,,31,25,56,0.2897196261682243,0.2336448598130841,0.5233644859813084,0.5161290322580645,5,9,0.4,0.6086956521739131,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Lucian,BAN,RED,,17,22,39,0.1588785046728972,0.205607476635514,0.3644859813084112,0.47058823529411764,1,11,1.0,0.5217391304347826,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Poppy,BAN,RED,,6,25,31,0.056074766355140186,0.2336448598130841,0.2897196261682243,0.3333333333333333,3,3,0.6666666666666666,0.2608695652173913,,,
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Ryze,PICK,BLUE,Dplus Kia,32,10,42,0.29906542056074764,0.09345794392523364,0.3925233644859813,0.65625,5,4,0.8,0.391304347826087,4.0,0.75,1.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Jarvan IV,PICK,BLUE,Dplus Kia,28,19,47,0.2616822429906542,0.17757009345794392,0.4392523364485981,0.5,4,4,0.0,0.34782608695652173,5.0,0.6,1.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,K'Sante,PICK,BLUE,Dplus Kia,22,13,35,0.205607476635514,0.12149532710280374,0.32710280373831774,0.5454545454545454,2,4,0.5,0.2608695652173913,3.0,0.6666666666666666,1.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Aphelios,PICK,BLUE,Dplus Kia,17,13,30,0.1588785046728972,0.12149532710280374,0.2803738317757009,0.5882352941176471,4,0,0.5,0.17391304347826086,1.0,0.0,1.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Lulu,PICK,BLUE,Dplus Kia,16,19,35,0.14953271028037382,0.17757009345794392,0.32710280373831774,0.4375,4,4,0.5,0.34782608695652173,4.0,0.75,1.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Rumble,PICK,RED,DN SOOPers,17,65,82,0.1588785046728972,0.6074766355140186,0.7663551401869159,0.5294117647058824,4,10,0.75,0.6086956521739131,4.0,0.75,0.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Sejuani,PICK,RED,DN SOOPers,4,0,4,0.037383177570093455,0.0,0.037383177570093455,0.0,1,0,0.0,0.043478260869565216,1.0,0.0,0.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Yone,PICK,RED,DN SOOPers,6,7,13,0.056074766355140186,0.06542056074766354,0.12149532710280374,0.5,1,5,1.0,0.2608695652173913,1.0,0.0,0.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Kalista,PICK,RED,DN SOOPers,9,7,16,0.08411214953271028,0.06542056074766354,0.14953271028037382,0.5555555555555556,3,1,0.3333333333333333,0.17391304347826086,1.0,1.0,0.0
LOLTMNT02_355631,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,2,2026-02-20 09:07:24+00:00,16.03,Renata Glasc,PICK,RED,DN SOOPers,10,4,14,0.09345794392523364,0.037383177570093455,0.1308411214953271,0.5,3,1,0.3333333333333333,0.17391304347826086,1.0,1.0,0.0
LOLTMNT02_355637,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,3,2026-02-20 10:07:12+00:00,16.03,Neeko,BAN,BLUE,,20,50,70,0.18518518518518517,0.46296296296296297,0.6481481481481481,0.65,2,16,1.0,0.75,,,
LOLTMNT02_355637,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,3,2026-02-20 10:07:12+00:00,16.03,Yorick,BAN,BLUE,,3,1,4,0.027777777777777776,0.009259259259259259,0.037037037037037035,0.3333333333333333,1,0,1.0,0.041666666666666664,,,
LOLTMNT02_355637,LCK_20260220_DN_SOOPers_vs_Dplus_Kia_S2,3,2026-02-20 10:07:12+00:00,16.03,Ahri,BAN,BLUE,,13,8,21,0.12037037037037036,0.07407407407407407,0.19444444444444445,0.6153846153846154,4,3,0.5,0.2916666666666667,,,
