phase,side,action,champion,order,game_id,series_id,game_number,date,patch,blue_team,red_team,first_pick_side,fearless_unavailable,blue_win_rate_before,red_win_rate_before,blue_side_win_rate_before,red_side_win_rate_before,blue_patch_win_rate_before,red_patch_win_rate_before,blue_h2h_win_rate_before,red_h2h_win_rate_before,winner_side,winner_team,acting_side_won
BAN_PHASE_2,BLUE,BAN,Xayah,15,LOLTMNT01_399200,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,2,2026-06-07 08:58:06+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn""]",0.5423728813559322,0.5679012345679012,0.625,0.4117647058823529,0.0,1.0,0.6666666666666666,0.3333333333333333,RED,Dplus Kia,0
BAN_PHASE_2,RED,BAN,Lucian,16,LOLTMNT01_399200,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,2,2026-06-07 08:58:06+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn""]",0.5423728813559322,0.5679012345679012,0.625,0.4117647058823529,0.0,1.0,0.6666666666666666,0.3333333333333333,RED,Dplus Kia,1
PICK_PHASE_2,BLUE,PICK,Caitlyn,17,LOLTMNT01_399200,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,2,2026-06-07 08:58:06+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn""]",0.5423728813559322,0.5679012345679012,0.625,0.4117647058823529,0.0,1.0,0.6666666666666666,0.3333333333333333,RED,Dplus Kia,0
PICK_PHASE_2,RED,PICK,Mel,18,LOLTMNT01_399200,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,2,2026-06-07 08:58:06+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn""]",0.5423728813559322,0.5679012345679012,0.625,0.4117647058823529,0.0,1.0,0.6666666666666666,0.3333333333333333,RED,Dplus Kia,1
PICK_PHASE_2,RED,PICK,Shen,19,LOLTMNT01_399200,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,2,2026-06-07 08:58:06+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn""]",0.5423728813559322,0.5679012345679012,0.625,0.4117647058823529,0.0,1.0,0.6666666666666666,0.3333333333333333,RED,Dplus Kia,1
PICK_PHASE_2,BLUE,PICK,Alistar,20,LOLTMNT01_399200,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,2,2026-06-07 08:58:06+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn""]",0.5423728813559322,0.5679012345679012,0.625,0.4117647058823529,0.0,1.0,0.6666666666666666,0.3333333333333333,RED,Dplus Kia,0
BAN_PHASE_1,RED,BAN,Varus,1,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
BAN_PHASE_1,BLUE,BAN,Cassiopeia,2,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
BAN_PHASE_1,RED,BAN,Bard,3,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
BAN_PHASE_1,BLUE,BAN,Annie,4,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
BAN_PHASE_1,RED,BAN,Lee Sin,5,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
BAN_PHASE_1,BLUE,BAN,Karma,6,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
PICK_PHASE_1,RED,PICK,Nocturne,7,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
PICK_PHASE_1,BLUE,PICK,Lucian,8,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
PICK_PHASE_1,BLUE,PICK,Milio,9,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
PICK_PHASE_1,RED,PICK,Yunara,10,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
PICK_PHASE_1,RED,PICK,Lulu,11,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
PICK_PHASE_1,BLUE,PICK,Skarner,12,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
BAN_PHASE_2,BLUE,BAN,Aurora,13,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
BAN_PHASE_2,RED,BAN,Ahri,14,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
BAN_PHASE_2,BLUE,BAN,Vayne,15,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
BAN_PHASE_2,RED,BAN,Illaoi,16,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
PICK_PHASE_2,BLUE,PICK,Gnar,17,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
PICK_PHASE_2,RED,PICK,Zoe,18,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
PICK_PHASE_2,RED,PICK,Renekton,19,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,1
PICK_PHASE_2,BLUE,PICK,LeBlanc,20,LOLTMNT01_398297,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,3,2026-06-07 09:56:03+00:00,16.11,Dplus Kia,KT Rolster,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen""]",0.573170731707317,0.5333333333333333,0.6808510638297872,0.4444444444444444,1.0,0.0,0.42857142857142855,0.5714285714285714,RED,KT Rolster,0
BAN_PHASE_1,RED,BAN,Varus,1,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,0
BAN_PHASE_1,BLUE,BAN,Cassiopeia,2,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,1
BAN_PHASE_1,RED,BAN,Vayne,3,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,0
BAN_PHASE_1,BLUE,BAN,Lee Sin,4,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,1
BAN_PHASE_1,RED,BAN,Annie,5,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,0
BAN_PHASE_1,BLUE,BAN,Ezreal,6,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,1
PICK_PHASE_1,RED,PICK,Bard,7,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,0
PICK_PHASE_1,BLUE,PICK,Sivir,8,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,1
PICK_PHASE_1,BLUE,PICK,Naafiri,9,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,1
PICK_PHASE_1,RED,PICK,Miss Fortune,10,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,0
PICK_PHASE_1,RED,PICK,Pantheon,11,LOLTMNT01_398312,LCK_20260607_Dplus_Kia_vs_KT_Rolster_S3,4,2026-06-07 10:58:16+00:00,16.11,KT Rolster,Dplus Kia,RED,"[""Rumble"", ""Orianna"", ""Viktor"", ""Ashe"", ""Nautilus"", ""Seraphine"", ""Xin Zhao"", ""Wukong"", ""Jhin"", ""Ornn"", ""Taliyah"", ""Ryze"", ""Vi"", ""Jayce"", ""K'Sante"", ""Jarvan IV"", ""Caitlyn"", ""Mel"", ""Alistar"", ""Shen"", ""Lucian"", ""Nocturne"", ""Milio"", ""Yunara"", ""Skarner"", ""Lulu"", ""Gnar"", ""Zoe"", ""LeBlanc"", ""Renekton""]",0.5409836065573771,0.5662650602409639,0.6060606060606061,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.625,0.375,BLUE,KT Rolster,0
